species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Systoechus gomezmenori,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Systoechus gradatus,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,1067365.0
Systoechus laevifrons,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,SyDip",3.0,3.0,0.0,,,1127433.0
Systoechus longirostris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Systoechus microcephalus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Systoechus pumilo,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Thevenetimyia (Thevenetimyia) hirta,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Thyridanthrax alphonsi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax elegans,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax fenestratus,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",5.0,7.0,1.0,,,353320.0
Thyridanthrax hispanus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax incanus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax indigenus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax insularis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax lotus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax loustaui,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax mutilus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax nebulosus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax obliteratus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax perspicillaris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Thyridanthrax polyphemus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Toxophora fasciculata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Toxophora fuscipennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Triplasius pictus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,iNat,SyDip",,,,,gap,
Usia (Micrusia) aurata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Usia (Micrusia) forcipata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Micrusia) novakii,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Micrusia) pusilla,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Micrusia) versicolor,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Usia (Usia) aenea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Usia (Usia) aeneoides,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) angustifrons,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) atrata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Usia (Usia) efflatouni,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) engeli,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) florea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Usia (Usia) ignorata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) lata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) manca,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) martini,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) pallescens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) similis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia (Usia) vestita,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia arida,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Usia sicula,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Veribubo angusteoculatus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Veribubo misellus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa abbadon,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa albida,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa albiventris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa brunnea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa cana,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa cebalosi,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Villa cingulata,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,483643.0
Villa cingulum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa claripennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa clarissima,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa deludens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa distincta,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa euzona,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa fasciata,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,676850.0
Villa fasciculata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa gooti,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa haesitans,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa halteralis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa hottentotta,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",9.0,10.0,1.0,,,407151.0
Villa ixion,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa leucostoma,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa melaneura,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Villa modesta,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",10.0,12.0,2.0,,,483644.0
Villa nigriceps,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa nigrifrons,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa niphobleta,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa occulta,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",4.0,4.0,1.0,,,483447.0
Villa panisca,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,SyDip",3.0,4.0,1.0,,,676852.0
Villa paniscus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Villa parilis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa praeterissima,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Villa senecio,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa stenozona,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa tomentosa,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Villa ventruosa,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Xeramoeba pallipes,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Xeramoeba sabulonis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
